"","survey","survey_year","survey_name","canonical_name"
"226","BART",2015,"Muni Route 23 Monterey","MUNI---23 Monterey"
"227","BART",2015,"Muni Route 44 Oshaughnessy","MUNI---44 OShaughnessy"
"228","BART",2015,"Tri Delta Transit Route 391 Pittsburg BART / Brentwood Park & Ride","TRI-DELTA--- 391 Pittsburg BART / Brentwood Park & Ride"
"229","BART",2015,"Muni N Light Rail: Judah - Metro","MUNI---N Judah -"
"230","BART",2015,"AC Transit Route 51B Rockridge BART to Berkeley Amtrak","AC TRANSIT---51B Rockridge BART to Berkeley Amtrak"
"231","BART",2015,"Muni Route 52 Excelsior","MUNI---52 Excelsior"
"232","BART",2015,"Muni Route 21 Hayes","MUNI---21 Hayes"
"233","BART",2015,"Muni Route 48 Quintara-24th Street","MUNI---48 Quintara-24th Street"
"234","BART",2015,"Muni J Light Rail: Church - Metro","MUNI---J Church -"
"235","BART",2015,"Muni KT Light Rail: Ingleside/Third Street - Metro","MUNI---KT Ingleside/Third Street -"
"236","BART",2015,"Muni M Light Rail: Ocean View - Metro","MUNI---M Ocean View -"
"237","BART",2015,"Muni Route 14 Mission","MUNI---14 Mission"
"238","BART",2015,"Muni Route 19 Polk","MUNI---19 Polk"
"239","BART",2015,"Muni Route 28 19th Avenue","MUNI---28 19th Avenue"
"240","BART",2015,"Muni Route 7 Haight/Noriega","MUNI---7 Haight/Noriega"
"241","BART",2015,"AC Transit Route 26 Emery Bay Public Market to Lakeshore Ave.","EMERYVILLE MTA---26 Emery Bay Public Market to Lakeshore Ave."
"242","BART",2015,"Muni Route 22 Fillmore","MUNI---22 Fillmore"
"243","BART",2015,"Muni Route 30 Stockton","MUNI---30 Stockton"
"244","BART",2015,"Muni L Light Rail: Taraval - Metro","MUNI---L Taraval -"
"245","BART",2015,"AC Transit Route 97 Bay Fair BART to Union City BART","UNION CITY---97 Bay Fair BART to Union City BART"
"246","BART",2015,"Muni Route 5 Fulton","MUNI---5 Fulton"
"247","BART",2015,"Agency provided, but route not spec; or illogical transit provided","Missing---Agency provided, but route not spec; or illogical transit provided"
"248","BART",2015,"Muni Route 37 Corbett","MUNI---37 Corbett"
"249","BART",2015,"Muni Route 8X Bayshore Express","MUNI---8X Bayshore Express"
"250","BART",2015,"Muni Route 14L Mission Limited","MUNI---14L Mission Limited"
"251","BART",2015,"Golden Gate Transit Route 18 College of Marin - San Francisco","GOLDEN GATE TRANSIT---18 College of Marin - San Francisco"
"252","BART",2015,"SamTrans Route 131","SAMTRANS---131"
"253","BART",2015,"Muni Route 36 Teresita","MUNI---36 Teresita"
"254","BART",2015,"Muni Route 49 Van Ness/Mission","MUNI---49 Van Ness/Mission"
"255","BART",2015,"Muni F Light Rail: Market & Wharves - Historic Streetcar","MUNI---F Market & Wharves"
"256","BART",2015,"AC Transit Route F UC Campus Berkeley","AC TRANSIT---F UC Campus Berkeley"
"257","BART",2015,"Genentech Shuttle (Glen Park, others)","CALTRAIN---Genentech Shuttle (Glen Park, others)"
"258","BART",2015,"Muni Route 67 Bernal Heights","MUNI---67 Bernal Heights"
"259","BART",2015,"AC Transit Route 51A Rockridge BART to Fruitvale BART","AC TRANSIT---51A Rockridge BART to Fruitvale BART"
"260","BART",2015,"AC Transit Route 49 Rockridge BART to Berkeley BART","AC TRANSIT---49 Rockridge BART to Berkeley BART"
"261","BART",2015,"Muni Route 38L Geary Limited","MUNI---38L Geary Limited"
"262","BART",2015,"AC Transit Route 57 Emeryville to Foothill Square Oakland","EMERYVILLE MTA---57 Emeryville to Foothill Square Oakland"
"263","BART",2015,"Shuttle - other or unspecified","OTHER---Shuttle - other or unspecified"
"264","BART",2015,"CALTRAIN---MISSING---MISSING","CALTRAIN---CALTRAIN---MISSING---MISSING"
"265","BART",2015,"Muni Route 31 Balboa","MUNI---31 Balboa"
"266","BART",2015,"Muni Route 8AX Bayshore A Express","MUNI---8AX Bayshore A Express"
"267","BART",2015,"Muni Route 10 Townsend","MUNI---10 Townsend"
"268","BART",2015,"AirTrain (SF Airport)","AirTrain---AirTrain (SF Airport)"
"269","BART",2015,"Muni Route 1 California","MUNI---1 California"
"270","BART",2015,"Muni Route 7R Haight/Noriega Rapid","MUNI---7R Haight/Noriega Rapid"
"271","BART",2015,"SamTrans Route 122  South San Francisco BART  Stonestown","SAMTRANS---122 South San Francisco BART Stonestown"
"272","BART",2015,"Muni Route 43 Masonic","MUNI---43 Masonic"
"273","BART",2015,"SolTrans Route 78 Vallejo/Walnut Creek Bart","SOLTRANS---78 Vallejo/Walnut Creek Bart"
"274","BART",2015,"Muni Route 6 Haight-Parnassus","MUNI---6 Haight-Parnassus"
"275","BART",2015,"Muni Cable Car - Powell/Hyde","MUNI---Powell/Hyde Cable Car"
"276","BART",2015,"SolTrans Route 80 Vallejo/El Cerrito Del Norte BART","SOLTRANS---80 Vallejo/El Cerrito Del Norte BART"
"277","BART",2015,"SamTrans Route ECR Palo Alto - Daly City","SAMTRANS---ECR Palo Alto - Daly City"
"278","BART",2015,"AC Transit Route 1R International Rapid","AC TRANSIT---1R International Rapid"
"279","BART",2015,"Muni Route 5L Fulton_Limited","MUNI---5L Fulton_Limited"
"280","BART",2015,"Muni Route 47 Van Ness","MUNI---47 Van Ness"
"281","BART",2015,"SamTrans Route 121  Skyline College  Daly City BART","SAMTRANS---121 Skyline College Daly City BART"
"282","BART",2015,"UCSF Shuttle - Mission Bay, Parnassus (16th St)","UCSF---UCSF Shuttle - Mission Bay, Parnassus (16th St)"
"283","BART",2015,"CPMC Hospital Shuttle (Civic Ctr, 24th St)","CPMC---CPMC Hospital Shuttle (Civic Ctr, 24th St)"
"284","BART",2015,"SamTrans Route 250  Downtown San Mateo  College of San Mateo","SAMTRANS---250 Downtown San Mateo College of San Mateo"
"285","BART",2015,"County Connection Route 35 BART Dublin/San Ramon","COUNTY CONNECTION---35 BART Dublin/San Ramon"
"286","BART",2015,"Tri Delta Transit Route 300 Pittsburg BART / Brentwood Park & Ride","TRI-DELTA--- 300 Pittsburg BART / Brentwood Park & Ride"
"287","BART",2015,"Rio Vista Delta Breeze Route 52 State Route 160 Express","RIO-VISTA---52 State Route 160 Express"
"288","BART",2015,"Tri Delta Transit Route 387 Pittsburg BART / Antioch","TRI-DELTA--- 387 Pittsburg BART / Antioch"
"289","BART",2015,"Tri Delta Transit Route 380 Pittsburg BART / Antioch","TRI-DELTA--- 380 Pittsburg BART / Antioch"
"290","BART",2015,"Tri Delta Transit Route 390 Pittsburg BART / Hillcrest Park & Ride","TRI-DELTA--- 390 Pittsburg BART / Hillcrest Park & Ride"
"291","BART",2015,"County Connection Route 20 DVC/BART Concord","COUNTY CONNECTION---20 DVC/BART Concord"
"292","BART",2015,"County Connection Route 28 BART North Concord/Martinez","COUNTY CONNECTION---28 BART North Concord/Martinez"
"293","BART",2015,"AC Transit Route 72M Point Richmond to Oakland Amtrak","AC TRANSIT---72M Point Richmond to Oakland Amtrak"
"294","BART",2015,"County Connection Route 16 AMTRAK/BART Concord","COUNTY CONNECTION---16 AMTRAK/BART Concord"
"295","BART",2015,"County Connection Route 10 BART Concord/Clayton","COUNTY CONNECTION---10 BART Concord/Clayton"
"296","BART",2015,"County Connection Route 15 Treat Blvd","COUNTY CONNECTION---15 Treat Blvd"
"297","BART",2015,"Tri Delta Transit Route 388 Pittsburg BART / Hillcrest Park & Ride","TRI-DELTA--- 388 Pittsburg BART / Hillcrest Park & Ride"
"298","BART",2015,"AC Transit Route 376 El Cerrito Del Norte BART to Richmond Parkway Transit Center","AC TRANSIT---376 El Cerrito Del Norte BART to Richmond Parkway Transit Center"
"299","BART",2015,"AC Transit Route 31 Alameda Point to MacArthur BART","AC TRANSIT---31 Alameda Point to MacArthur BART"
"300","BART",2015,"County Connection Route 11 BART Concord/BART Pleasant","COUNTY CONNECTION---11 BART Concord/BART Pleasant"
"301","BART",2015,"County Connection Route 9 DVC/BART Walnut Creek","COUNTY CONNECTION---9 DVC/BART Walnut Creek"
"302","BART",2015,"County Connection Route 7 Shadelands/BART Pleasant Hill/BART Walnut Creek","COUNTY CONNECTION---7 Shadelands/BART Pleasant Hill/BART Walnut Creek"
"303","BART",2015,"County Connection Route 17 BART Concord/North Concord","COUNTY CONNECTION---17 BART Concord/North Concord"
"304","BART",2015,"County Connection Route 14 Monument Blvd","COUNTY CONNECTION---14 Monument Blvd"
"305","BART",2015,"Tri Delta Transit Route 385 Antioch/Brentwood via Hillcrest","TRI-DELTA--- 385 Antioch/Brentwood via Hillcrest"
"306","BART",2015,"County Connection Route 18 AMTRAK/BART Pleasant Hill","COUNTY CONNECTION---18 AMTRAK/BART Pleasant Hill"
"307","BART",2015,"Emery Go-Round Shuttle (MacArthur)","EMERYVILLE MTA---Go-Round Shuttle (MacArthur)"
"308","BART",2015,"County Connection Route 5 Creekside/BART Walnut Creek","COUNTY CONNECTION---5 Creekside/BART Walnut Creek"
"309","BART",2015,"County Connection Route 21 BART Walnut Creek/San Ramon","COUNTY CONNECTION---21 BART Walnut Creek/San Ramon"
"310","BART",2015,"Kaiser Shuttles (MacArthur, Richmond, others)","Kaiser---Kaiser Shuttles (MacArthur, Richmond, others)"
"311","BART",2015,"AC Transit Route 18 University Village  Albany  to Montclair","AC TRANSIT---18 University Village Albany to Montclair"
"312","BART",2015,"County Connection Route 98X Martinez/BART Walnut Creek","COUNTY CONNECTION---98X Martinez/BART Walnut Creek"
"313","BART",2015,"County Connection Route 1 Rossmoor/Shadelands","COUNTY CONNECTION---1 Rossmoor/Shadelands"
"314","BART",2015,"WestCAT Route JL Express - Del Norte BART/Hilltop Shopping Center","WESTCAT---JL Express - Del Norte BART/Hilltop Shopping Center"
"315","BART",2015,"AC Transit Route 73 Eastmont Transit Center to Oakland Airport","AC TRANSIT---73 Eastmont Transit Center to Oakland Airport"
"316","BART",2015,"AC Transit Route 99 Bay Fair BART to Fremont BART","AC TRANSIT---99 Bay Fair BART to Fremont BART"
"317","BART",2015,"AC Transit Route NL Eastmont Transit Center Oakland","AC TRANSIT---NL Eastmont Transit Center Oakland"
"318","BART",2015,"AC Transit Route 71 El Cerrito Plaza BART to Richmond Parkway Transit Center","AC TRANSIT---71 El Cerrito Plaza BART to Richmond Parkway Transit Center"
"319","BART",2015,"AC Transit Route 76 El Cerrito del Norte BART to Hilltop Mall","AC TRANSIT---76 El Cerrito del Norte BART to Hilltop Mall"
"320","BART",2015,"CSU East Bay Shuttle (Castro Valley, Hayward, Concord)","CSU---CSU East Bay Shuttle (Castro Valley, Hayward, Concord)"
"321","BART",2015,"Muni Route 30X Marina Express","MUNI---30X Marina Express"
"322","BART",2015,"County Connection Route 6 Lafayette/Moraga/Orinda","COUNTY CONNECTION---6 Lafayette/Moraga/Orinda"
"323","BART",2015,"Tri Delta Transit Route 389 Pittsburg BART / Bay Point","TRI-DELTA--- 389 Pittsburg BART / Bay Point"
"324","BART",2015,"AC Transit Route 12 Berkeley BART to Downtown Oakland","AC TRANSIT---12 Berkeley BART to Downtown Oakland"
"325","BART",2015,"Tri Delta Transit Route 201 Pittsburg BART to Concord BART","TRI-DELTA--- 201 Pittsburg BART to Concord BART"
"326","BART",2015,"AC Transit Route 70 Richmond BART to Richmond Pkwy. Transit Center","AC TRANSIT---70 Richmond BART to Richmond Pkwy. Transit Center"
"327","BART",2015,"SamTrans Route 130  South San Francisco BART  Daly City BART","SAMTRANS---130 South San Francisco BART Daly City BART"
"328","BART",2015,"AC Transit Route 72R San Pablo Rapid -- Contra Costa College to Jack London Square","AC TRANSIT---72R San Pablo Rapid -- Contra Costa College to Jack London Square"
"329","BART",2015,"AC Transit Route 52 University Village to UC Campus (Berkeley BART).","AC TRANSIT---52 University Village to UC Campus (Berkeley BART)."
"330","BART",2015,"AC Transit Route 86 Hayward BART to South Hayward BART","AC TRANSIT---86 Hayward BART to South Hayward BART"
"331","BART",2015,"AC Transit Route 217 Fremont BART to Great Mall","AC TRANSIT---217 Fremont BART to Great Mall"
"332","BART",2015,"SolTrans Route 2 Gateway Plaza - Vallejo Campus/Downtown","SOLTRANS---2 Gateway Plaza - Vallejo Campus/Downtown"
"333","BART",2015,"AC Transit Route 75 San Leandro BART to  Bay Fair BART","SLTMO---75 San Leandro BART to Bay Fair BART"
"334","BART",2015,"WestCAT Route JPX Express - Del Norte BART to Hercules Transit Center","WESTCAT---JPX Express - Del Norte BART to Hercules Transit Center"
"335","BART",2015,"San Joaquin (Amtrak)","AMTRAK---San Joaquin (Amtrak)"
"336","BART",2015,"AC Transit Route 60 Hayward BART to Cal State East Bay","AC TRANSIT---60 Hayward BART to Cal State East Bay"
"337","BART",2015,"Wheels (LAVTA) Route 12 East Dublin / College / Northwest Livermore","LAVTA--- 12 East Dublin / College / Northwest Livermore"
"338","BART",2015,"Wheels (LAVTA) Route 10 Stoneridge - East Avenue","LAVTA--- 10 Stoneridge - East Avenue"
"339","BART",2015,"WestCAT Route JR Express - Del Norte BART/Richmond Parkway Transit Center","WESTCAT---JR Express - Del Norte BART/Richmond Parkway Transit Center"
"340","BART",2015,"AC Transit Route 232 Fremont BART to New Park Mall","AC TRANSIT---232 Fremont BART to New Park Mall"
"341","BART",2015,"AC Transit Route 93 Hayward BART to Bay Fair BART","AC TRANSIT---93 Hayward BART to Bay Fair BART"
"342","BART",2015,"AC Transit Route 85 San Leandro BART to South Hayward BART","SLTMO---85 San Leandro BART to South Hayward BART"
"343","BART",2015,"AC Transit Route 22 Hayward BART","AC TRANSIT---22 Hayward BART"
"344","BART",2015,"SolTrans Route 1 Rancho Vallejo/Downtown","SOLTRANS---1 Rancho Vallejo/Downtown"
"345","BART",2015,"AC Transit Route 1 Berkeley BART to Bay Fair BART","AC TRANSIT---1 Berkeley BART to Bay Fair BART"
"346","BART",2015,"AC Transit Route 54 Fruitvale BART to Merritt College","AC TRANSIT---54 Fruitvale BART to Merritt College"
"347","BART",2015,"Union City Transit Route 2 Whipple","UNION CITY---2 Whipple"
"348","BART",2015,"AC Transit Route 32 Hayward BART  to Castro Valley BART","AC TRANSIT---32 Hayward BART to Castro Valley BART"
"349","BART",2015,"AC Transit Route 72 Hilltop Mall to Oakland Amtrak","AC TRANSIT---72 Hilltop Mall to Oakland Amtrak"
"350","BART",2015,"AC Transit Route 74 Marina Bay  Richmond to San Pablo Dam Rd.  El Sobrante","AC TRANSIT---74 Marina Bay Richmond to San Pablo Dam Rd. El Sobrante"
"351","BART",2015,"UC Berkeley Campus Shuttle/Bear Transit (Downtown Berkeley)","UC BERKELEY---UC Berkeley Campus Shuttle/Bear Transit (Downtown Berkeley)"
"352","BART",2015,"AC Transit Route M Hayward BART to Oracle","AC TRANSIT---M Hayward BART to Oracle"
"353","BART",2015,"AC Transit Route 21 Dimond Dist. to Oakland Airport","AC TRANSIT---21 Dimond Dist. to Oakland Airport"
"354","BART",2015,"Alta Bates Shuttles (MacArthur, Rockridge, Ashby)","AC TRANSIT---Alta Bates Shuttles (MacArthur, Rockridge, Ashby)"
"355","BART",2015,"San Leandro LINKS Shuttle","SLTMO---San Leandro LINKS Shuttle"
"356","BART",2015,"VTA Route 181 SAN JOSE DIRIDON - FREMONT BART","VTA---181 SAN JOSE DIRIDON - FREMONT BART"
"357","BART",2015,"Fairfield and Suisun Transit (FAST) Route 90 Fairfield - El Cerrito Del Norte BART","FAIRFIELD-SUISUN---90 Fairfield - El Cerrito Del Norte BART"
"358","BART",2015,"SolTrans Route 5 Discovery Kingdom / Vallejo Transit Center","SOLTRANS---5 Discovery Kingdom / Vallejo Transit Center"
"359","BART",2015,"AC Transit Route 215 Fremont BART to Gateway Blvd. & Lakeside Pkwy.","AC TRANSIT---215 Fremont BART to Gateway Blvd. & Lakeside Pkwy."
"360","BART",2015,"SolTrans Route 3 Glen Cove/South Vallejo","SOLTRANS---3 Glen Cove/South Vallejo"
"361","BART",2015,"Wheels (LAVTA) Route R Stoneridge - East Avenue (RAPID)","LAVTA--- R Stoneridge - East Avenue (RAPID)"
"362","BART",2015,"Golden Gate Transit Route 42 El Cerrito - Richmond - San Rafael","GOLDEN GATE TRANSIT---42 El Cerrito - Richmond - San Rafael"
"363","BART",2015,"Fairfield and Suisun Transit (FAST) Route 3 Outer Fairfield","FAIRFIELD-SUISUN---3 Outer Fairfield"
"364","BART",2015,"AC Transit Route 216 Ohlone College Newark Campus to Union City BART","UNION CITY---216 Ohlone College Newark Campus to Union City BART"
"365","BART",2015,"AC Transit Route 212 Fremont BART to NewPark Mall","AC TRANSIT---212 Fremont BART to NewPark Mall"
"366","BART",2015,"AC Transit Route 83 Hayward BART to South Hayward BART","AC TRANSIT---83 Hayward BART to South Hayward BART"
"367","BART",2015,"WestCAT Route JX Express - Del Norte BART to Hercules Transit Center","WESTCAT---JX Express - Del Norte BART to Hercules Transit Center"
"368","BART",2015,"VTA Route 180 FREMONT BART - SAN JOSE DIRIDON STA","VTA---180 FREMONT BART - SAN JOSE DIRIDON STA"
"369","BART",2015,"WestCAT Route 16 Local - Pinole Valley to Richmond Parkway Transit Center","WESTCAT---16 Local - Pinole Valley to Richmond Parkway Transit Center"
"370","BART",2015,"AC Transit Route 210 Ohlone College to Union Landing Shopping Center","AC TRANSIT---210 Ohlone College to Union Landing Shopping Center"
"371","BART",2015,"AC Transit Route 37 Hayward BART to South Hayward BART","AC TRANSIT---37 Hayward BART to South Hayward BART"
"372","BART",2015,"Fairfield and Suisun Transit (FAST) Route 30 Fairfield - Davis/Sacramento","FAIRFIELD-SUISUN---30 Fairfield - Davis/Sacramento"
"373","BART",2015,"AC Transit Route 25 El Cerrito Plaza BART","AC TRANSIT---25 El Cerrito Plaza BART"
"374","BART",2015,"Golden Gate Transit Route 40 El Cerrito - Richmond - San Rafael","GOLDEN GATE TRANSIT---40 El Cerrito - Richmond - San Rafael"
"375","BART",2015,"Muni Route 25 Treasure Island","MUNI---25 Treasure Island"
"376","BART",2015,"AC Transit Route 98 Coliseum BART  Edgewater Dr.","AC TRANSIT---98 Coliseum BART Edgewater Dr."
"377","BART",2015,"AC Transit Route 200 Union City BART  Fremont BART","UNION CITY---200 Union City BART Fremont BART"
"378","BART",2015,"Golden Gate Transit Route 45 Terra Linda - Kaiser Hospital - San Rafael","GOLDEN GATE TRANSIT---45 Terra Linda - Kaiser Hospital - San Rafael"
"379","BART",2015,"AC Transit Route 88 Berkeley BART to Lake Merritt BART","AC TRANSIT---88 Berkeley BART to Lake Merritt BART"
"380","BART",2015,"AC Transit Route 251 Fremont BART  to NewPark Mall","AC TRANSIT---251 Fremont BART to NewPark Mall"
"381","BART",2015,"SolTrans Route 85 Vallejo Transit Center/Fairfield","SOLTRANS---85 Vallejo Transit Center/Fairfield"
"382","BART",2015,"San Francisco State (SFSU) Shuttle (Daly City)","SFSU---San Francisco State (SFSU) Shuttle (Daly City)"
"383","BART",2015,"AC Transit Route 58L Oakland Amtrak to Eastmont Transit Center","AC TRANSIT---58L Oakland Amtrak to Eastmont Transit Center"
"384","BART",2015,"WestCAT Route 30Z Regional - Hercules Transit Center to Martinez Amtrak Station","WESTCAT---30Z Regional - Hercules Transit Center to Martinez Amtrak Station"
"385","BART",2015,"Union City Transit Route 5 Dyer","UNION CITY---5 Dyer"
"386","BART",2015,"Alameda County employee shuttle (Lake Merritt, 12th St, Hayward)","AC TRANSIT---Alameda County employee shuttle (Lake Merritt, 12th St, Hayward)"
"387","BART",2015,"Wheels (LAVTA) Route 20 East Dublin - East Livermore Express","LAVTA--- 20 East Dublin - East Livermore Express"
"388","BART",2015,"Dumbarton Express Route DB1 Union City BART to Stanford Industrial Park","UNION CITY--- DB1 Union City BART to Stanford Industrial Park"
"389","BART",2015,"Golden Gate Transit Route 70 Novato - San Francisco","GOLDEN GATE TRANSIT---70 Novato - San Francisco"
"390","BART",2015,"AC Transit Route 94 Hayward BART to Hayward High School.","AC TRANSIT---94 Hayward BART to Hayward High School."
"391","BART",2015,"Fairfield and Suisun Transit (FAST) Route 1 Fairfield Transit Center - Walmart","FAIRFIELD-SUISUN---1 Fairfield Transit Center - Walmart"
"392","BART",2015,"AC Transit Route 11 Dimond District  Oakland","AC TRANSIT---11 Dimond District Oakland"
"393","BART",2015,"Muni Route 12 Folsom/Pacific","MUNI---12 Folsom/Pacific"
"394","BART",2015,"AC Transit Route 275 Union City BART  Loop","UNION CITY---275 Union City BART Loop"
"395","BART",2015,"AC Transit Route 48 Hayward BART to Bay Fair BART","AC TRANSIT---48 Hayward BART to Bay Fair BART"
"396","BART",2015,"WestCAT Route 11 Local - Crockett  to Hercules Transit Center.","WESTCAT---11 Local - Crockett to Hercules Transit Center."
"397","BART",2015,"Dumbarton Express Route DB Union City BART to Stanford Oval","UNION CITY--- DB Union City BART to Stanford Oval"
"398","BART",2015,"Golden Gate Transit Route 23 Shoreline Parkway - Fairfax - Manor","GOLDEN GATE TRANSIT---23 Shoreline Parkway - Fairfax - Manor"
"399","BART",2015,"VINE Route 29 29 Commuter Express","NAPA VINE---29 Commuter Express"
"400","BART",2015,"AC Transit Route 95 Hayward BART to Fairview District","AC TRANSIT---95 Hayward BART to Fairview District"
"401","BART",2015,"LBL / Lawrence Berkeley Lab Shuttle (Downtown Berkeley, Rockridge)","LBL---LBL / Lawrence Berkeley Lab Shuttle (Downtown Berkeley, Rockridge)"
"402","BART",2015,"Muni Cable Car - California","MUNI---California Cable Car"
"403","BART",2015,"Muni Route 27 Bryant","MUNI---27 Bryant"
